;text
93416;"La venezolana Yulimar Rojas ha batido hoy el récord del mundo de triple salto y ha logrado el oro en los JJOO: ""Hugo Chávez fue el pilar para que el deporte llegara a los más bajos niveles y que los niños lo vean como importante para los valores humanos""

https://t.co/thfS7G2mIR"
49511;"Ayer, con solo 25 años, la venezolana Yulimar Rojas rompió el récord olímpico y mundial en el triple salto femenino 🏃‍♀️🥇🇻🇪  

Esta es su historia: https://t.co/CG8Ekqv8rL"
14657;Desde nuestra @ATMGNB Felicitamos a nuestros Medallistas Olimpicos Yulimar Rojas, Daniel Dhers, Julio Mayora y Keydomar Vallenilla. Dignos representantes de nuestra QUERIDA PATRIA VENEZUELA!!! https://t.co/kWuFpQ8GsZ
57121;Ana Peleteiro y Yulimar Rojas celebrando el récord del mundo y el oro de Yulimar. https://t.co/HRP5L8Rjnv
51777;"Ayer, con solo 25 años, la venezolana Yulimar Rojas rompió el récord olímpico y mundial en el triple salto femenino 🏃‍♀️🥇🇻🇪  

Esta es su historia: https://t.co/CG8Ekqv8rL"
82787;"#JuegosOlimpicos #Tokyo2020 #Weightlifting #China 
Un récord olímpico o récord mundial siempre emociona, sea del país que sea.
Ojo lo de la venezolana Yulimar Rojas es asombroso. https://t.co/j3tOVoM2tO"
40676;"La venezolana Yulimar Rojas ha batido hoy el récord del mundo de triple salto y ha logrado el oro en los JJOO: ""Hugo Chávez fue el pilar para que el deporte llegara a los más bajos niveles y que los niños lo vean como importante para los valores humanos""

https://t.co/thfS7G2mIR"
53029;Me encanta Yulimar Rojas, su carisma y fortaleza, me encanta también que sea una medallista olímpica y activista LGBT.  🏳️‍🌈❤️ https://t.co/mEVzqVIwNN
90624;"Ayer, con solo 25 años, la venezolana Yulimar Rojas rompió el récord olímpico y mundial en el triple salto femenino 🏃‍♀️🥇🇻🇪  

Esta es su historia: https://t.co/CG8Ekqv8rL"
69281;Todos celebran con Daniel Dhers, Yulimar rojas,  Pero para recordar q un 11 de agosto en los juegos olimpico de los angeles 1984, estaba todo VENEZUELA celebrando la medalla de bronce del pequeño GIGANTE MARCELINO BOLIVAR, hoy olvidado y viviendo como indigente en su pueblo natal https://t.co/KBvzZwzEo7
